species,animal_id,t,body_temp_c,heart_rate_bpm,resp_rate_bpm,activity_idx,cough_count,rumination_min,ambient_temp_c,ambient_humidity_pct,label
Chicken,CH_030,40,41.093,277.52,34.79,0.625,0,4.14,21.4,65.89,0
Chicken,CH_030,41,42.082,338.38,40.85,0.319,3,5.26,21.08,64.13,1
Chicken,CH_030,42,42.445,326.96,43.26,0.376,5,5.83,21.95,64.72,1
Chicken,CH_030,43,42.255,326.95,40.11,0.341,0,6.66,21.27,58.63,1
Chicken,CH_030,44,42.22,334.68,42.83,0.315,2,6.59,22.63,59.03,1
Chicken,CH_030,45,41.295,276.31,31.67,0.629,1,6.84,25.36,48.6,0
Chicken,CH_030,46,41.169,276.34,32.75,0.585,0,3.1,23.22,56.26,0
Chicken,CH_030,47,41.437,278.05,32.48,0.587,0,8.0,25.67,51.23,0
Chicken,CH_030,48,41.219,277.08,35.2,0.682,2,8.03,27.77,58.86,0
Chicken,CH_030,49,41.623,278.06,34.13,0.563,0,7.65,29.05,61.62,0
Chicken,CH_030,50,41.316,278.05,32.88,0.66,1,10.54,29.05,53.73,0
Chicken,CH_030,51,41.587,281.16,35.4,0.62,0,4.24,30.73,59.85,0
Chicken,CH_030,52,41.499,276.99,34.11,0.602,0,9.91,32.05,61.16,0
Chicken,CH_030,53,41.432,278.39,34.0,0.616,0,5.59,32.64,61.17,0
Chicken,CH_030,54,41.475,285.31,33.72,0.573,0,7.9,32.91,65.28,0
Chicken,CH_030,55,41.481,280.56,33.33,0.666,0,7.01,32.15,56.77,0
Chicken,CH_030,56,41.576,281.4,34.47,0.578,0,7.69,31.63,74.23,0
Chicken,CH_030,57,42.495,333.11,42.36,0.403,1,6.57,30.91,79.42,1
Chicken,CH_030,58,42.409,333.69,42.44,0.25,3,8.51,29.41,67.29,1
Chicken,CH_030,59,42.428,335.51,42.64,0.222,4,7.01,28.65,70.22,1
Chicken,CH_030,60,42.371,333.45,41.27,0.271,3,6.58,27.64,78.71,1
Chicken,CH_030,61,41.346,276.45,32.95,0.593,0,5.34,24.84,73.46,0
Chicken,CH_030,62,41.413,277.81,33.33,0.748,0,8.45,24.55,68.91,0
Chicken,CH_030,63,41.203,275.59,32.99,0.594,0,9.33,22.78,69.26,0
Chicken,CH_030,64,42.472,339.17,42.55,0.328,2,10.54,23.69,67.24,1
Chicken,CH_030,65,41.463,276.44,31.86,0.612,0,8.18,22.13,73.23,0
Chicken,CH_030,66,41.429,276.46,32.52,0.645,0,9.59,21.46,59.22,0
Chicken,CH_030,67,42.411,335.29,41.86,0.432,4,5.97,21.77,54.78,1
Chicken,CH_030,68,42.45,335.7,42.8,0.369,4,7.83,21.34,54.01,1
Chicken,CH_030,69,41.21,275.47,33.0,0.634,0,6.3,22.97,59.59,0
Chicken,CH_030,70,41.176,276.31,33.11,0.654,0,5.43,22.84,46.25,0
Chicken,CH_030,71,41.44,277.69,34.59,0.657,0,6.66,27.1,48.12,0
Chicken,CH_031,0,41.599,291.5,28.43,0.704,0,2.1,28.9,63.27,0
Chicken,CH_031,1,41.496,289.52,28.56,0.628,0,0.0,28.29,49.14,0
Chicken,CH_031,2,42.329,356.3,39.25,0.258,4,2.52,29.09,62.07,1
Chicken,CH_031,3,42.157,351.39,38.77,0.42,3,0.0,31.45,60.66,1
Chicken,CH_031,4,41.747,290.55,28.71,0.561,0,1.37,32.43,62.56,0
Chicken,CH_031,5,41.48,290.27,29.76,0.677,0,2.32,33.06,66.36,0
Chicken,CH_031,6,41.62,292.28,29.08,0.545,0,0.38,31.68,75.58,0
Chicken,CH_031,7,41.724,292.95,30.21,0.576,0,0.8,34.32,79.04,0
Chicken,CH_031,8,41.513,288.84,27.78,0.526,0,0.0,31.63,69.66,0
Chicken,CH_031,9,41.538,289.75,30.37,0.646,0,2.36,30.06,75.57,0
Chicken,CH_031,10,42.419,349.33,39.83,0.304,1,3.0,30.79,67.5,1
Chicken,CH_031,11,41.313,293.01,29.23,0.606,0,0.0,27.15,74.88,0
Chicken,CH_031,12,41.519,290.38,28.25,0.68,0,0.0,26.81,73.14,0
Chicken,CH_031,13,42.684,338.29,40.75,0.407,5,0.0,27.57,71.4,1
Chicken,CH_031,14,41.829,347.44,34.73,0.341,1,0.0,24.35,62.58,1
Chicken,CH_031,15,41.478,291.31,27.68,0.637,1,2.55,23.69,68.97,0
Chicken,CH_031,16,41.427,289.84,29.49,0.581,0,2.53,22.68,64.32,0
Chicken,CH_031,17,41.359,285.22,27.94,0.628,0,2.83,20.26,62.78,0
Chicken,CH_031,18,41.349,292.84,26.84,0.519,0,2.85,20.47,58.81,0
Chicken,CH_031,19,41.99,342.27,35.56,0.381,5,0.0,20.69,55.41,1
Chicken,CH_031,20,42.67,345.44,36.6,0.365,0,0.0,21.72,61.05,1
Chicken,CH_031,21,41.464,289.28,27.17,0.631,1,0.84,22.71,53.23,0
Chicken,CH_031,22,42.578,348.59,41.49,0.29,7,0.0,23.96,56.89,1
Chicken,CH_031,23,42.347,347.65,35.72,0.391,3,0.43,25.26,59.91,1
Chicken,CH_031,24,42.42,350.96,39.11,0.32,4,2.6,27.1,61.1,1
Chicken,CH_031,25,41.588,292.95,28.18,0.581,0,0.0,28.02,66.99,0
Chicken,CH_031,26,41.614,292.23,29.2,0.597,0,0.0,29.88,61.23,0
Chicken,CH_031,27,41.621,289.24,29.8,0.621,0,1.95,30.78,58.44,0
Chicken,CH_031,28,42.848,347.55,37.1,0.41,2,0.0,33.06,64.25,1
Chicken,CH_031,29,42.575,358.09,38.15,0.401,0,0.62,32.12,69.32,1
Chicken,CH_031,30,42.772,345.19,36.6,0.326,2,1.52,32.86,60.05,1
Chicken,CH_031,31,41.696,289.53,28.84,0.542,0,0.0,33.68,71.3,0
Chicken,CH_031,32,41.675,292.56,28.46,0.572,0,0.41,32.01,72.88,0
Chicken,CH_031,33,41.669,292.11,29.82,0.571,0,0.0,31.89,74.65,0
Chicken,CH_031,34,41.49,290.43,28.39,0.613,0,3.83,29.11,65.07,0
Chicken,CH_031,35,41.491,291.12,28.5,0.577,0,0.0,26.26,74.6,0
Chicken,CH_031,36,41.704,289.97,26.76,0.62,1,5.4,27.75,68.18,0
Chicken,CH_031,37,41.495,286.7,26.81,0.681,0,1.79,25.94,62.77,0
Chicken,CH_031,38,41.604,291.96,28.6,0.51,0,3.16,25.61,68.61,0
Chicken,CH_031,39,41.347,288.6,26.78,0.677,0,1.17,20.56,73.61,0
Chicken,CH_031,40,41.387,290.67,28.36,0.602,1,1.92,21.14,70.24,0
Chicken,CH_031,41,41.438,288.44,27.21,0.638,0,0.0,22.14,60.99,0
Chicken,CH_031,42,41.341,288.12,28.68,0.581,0,0.0,20.08,56.96,0
Chicken,CH_031,43,42.534,344.37,39.3,0.358,2,0.35,21.97,56.91,1
Chicken,CH_031,44,41.268,286.92,28.02,0.547,1,0.0,21.46,61.83,0
Chicken,CH_031,45,41.39,291.19,28.89,0.572,0,1.78,23.48,52.78,0
Chicken,CH_031,46,42.074,344.18,40.21,0.36,2,1.92,23.61,58.06,1
Chicken,CH_031,47,42.466,350.47,36.65,0.257,3,1.48,26.37,57.4,1
Chicken,CH_031,48,42.607,341.96,34.25,0.328,4,0.0,27.4,55.15,1
Chicken,CH_031,49,41.427,289.47,30.1,0.613,0,1.84,29.2,57.35,0
Chicken,CH_031,50,41.902,347.72,39.9,0.386,7,1.0,31.43,57.7,1
Chicken,CH_031,51,42.368,346.43,35.75,0.455,2,0.0,29.96,66.2,1
Chicken,CH_031,52,42.531,347.15,36.62,0.213,1,1.02,33.16,62.59,1
Chicken,CH_031,53,42.416,350.63,36.79,0.351,4,3.16,32.15,64.18,1
Chicken,CH_031,54,42.43,346.76,42.7,0.251,3,0.0,31.3,60.04,1
Chicken,CH_031,55,42.626,348.35,39.63,0.384,4,0.25,32.62,72.81,1
Chicken,CH_031,56,42.685,348.35,41.53,0.272,1,0.0,32.26,76.65,1
Chicken,CH_031,57,41.649,290.71,29.17,0.655,1,3.18,32.35,76.81,0
Chicken,CH_031,58,42.724,346.68,40.28,0.38,2,0.0,30.89,83.48,1
Chicken,CH_031,59,42.086,344.51,36.98,0.463,5,0.0,28.78,75.23,1
Chicken,CH_031,60,42.774,344.67,36.94,0.428,2,0.0,26.45,75.84,1
Chicken,CH_031,61,42.611,347.84,40.34,0.387,0,0.0,26.64,68.79,1
Chicken,CH_031,62,42.561,350.16,38.78,0.3,6,2.11,22.55,61.17,1
Chicken,CH_031,63,42.557,348.04,36.85,0.283,1,2.16,21.4,63.35,1
Chicken,CH_031,64,42.193,344.47,34.76,0.484,3,0.0,21.29,58.15,1
Chicken,CH_031,65,41.405,291.9,27.42,0.519,0,0.0,22.51,66.6,0
Chicken,CH_031,66,41.509,288.85,27.88,0.641,1,0.87,23.55,54.91,0
Chicken,CH_031,67,41.438,286.47,27.59,0.687,1,1.18,22.77,55.46,0
Chicken,CH_031,68,41.477,288.54,27.37,0.542,0,1.66,20.78,50.19,0
Chicken,CH_031,69,41.471,291.73,25.5,0.573,0,0.0,23.33,57.81,0
Chicken,CH_031,70,41.427,286.11,30.13,0.605,1,2.06,24.08,54.37,0
Chicken,CH_031,71,42.694,344.28,37.23,0.437,2,0.43,24.64,45.99,1
Chicken,CH_032,0,42.674,339.1,41.48,0.458,3,2.61,27.66,49.36,1
Chicken,CH_032,1,41.618,282.69,28.83,0.638,0,3.82,28.29,55.18,0
Chicken,CH_032,2,43.128,338.68,38.32,0.445,1,3.39,30.65,67.38,1
Chicken,CH_032,3,42.786,344.66,37.58,0.416,1,1.78,30.45,57.44,1
Chicken,CH_032,4,42.537,335.52,37.57,0.354,2,5.68,32.61,66.0,1
Chicken,CH_032,5,41.789,288.73,29.83,0.612,1,5.98,32.27,66.87,0
Chicken,CH_032,6,41.727,284.86,29.4,0.609,0,7.74,33.89,62.06,0
Chicken,CH_032,7,41.518,286.01,28.66,0.649,0,1.1,31.84,75.08,0
Chicken,CH_032,8,41.807,285.84,30.62,0.707,0,5.15,32.14,78.75,0
Chicken,CH_032,9,41.385,283.87,29.18,0.695,0,5.69,30.45,73.07,0
Chicken,CH_032,10,41.615,279.7,29.96,0.515,0,6.88,30.17,70.32,0
Chicken,CH_032,11,41.7,283.39,29.51,0.603,0,3.39,28.15,71.62,0
Chicken,CH_032,12,42.82,338.31,40.2,0.287,5,0.74,26.21,78.56,1
Chicken,CH_032,13,41.467,282.79,30.37,0.661,0,2.25,24.1,67.23,0
Chicken,CH_032,14,41.598,281.7,29.67,0.69,0,2.64,24.47,63.97,0
Chicken,CH_032,15,41.612,283.44,28.5,0.799,1,6.37,22.03,66.27,0
Chicken,CH_032,16,41.238,281.16,27.43,0.668,0,2.68,21.1,62.83,0
Chicken,CH_032,17,41.373,284.11,28.87,0.646,0,5.58,23.14,57.81,0
Chicken,CH_032,18,42.534,331.99,36.64,0.352,4,1.68,20.06,63.18,1
Chicken,CH_032,19,42.612,335.38,40.62,0.556,4,5.24,22.39,61.79,1
Chicken,CH_032,20,42.868,339.43,37.28,0.389,2,2.35,21.46,54.47,1
Chicken,CH_032,21,42.591,338.92,36.85,0.398,3,6.52,23.48,62.33,1
Chicken,CH_032,22,42.667,339.03,38.01,0.403,5,4.68,25.21,54.85,1
Chicken,CH_032,23,41.547,281.57,29.44,0.712,0,3.3,24.72,57.85,0
Chicken,CH_032,24,42.415,342.64,39.81,0.378,3,5.3,25.69,58.89,1
Chicken,CH_032,25,42.238,340.24,38.85,0.39,3,2.29,28.46,63.2,1
Chicken,CH_032,26,42.874,334.88,41.63,0.438,3,6.03,32.73,54.79,1
Chicken,CH_032,27,41.674,284.58,30.24,0.557,0,2.85,31.27,67.76,0
Chicken,CH_032,28,42.696,335.07,37.22,0.303,4,2.72,33.02,69.63,1
Chicken,CH_032,29,42.925,340.27,37.69,0.356,6,5.06,34.31,68.17,1
Chicken,CH_032,30,42.462,342.69,41.85,0.362,6,1.93,32.53,73.71,1
Chicken,CH_032,31,42.631,338.27,35.99,0.265,3,2.8,32.99,79.1,1
Chicken,CH_032,32,42.536,335.96,36.42,0.336,2,4.59,32.16,72.66,1
Chicken,CH_032,33,42.662,335.98,41.4,0.387,1,3.45,32.18,67.69,1
Chicken,CH_032,34,41.605,285.61,28.91,0.631,0,8.26,28.55,67.72,0
Chicken,CH_032,35,42.835,335.34,35.96,0.413,3,4.79,28.22,76.81,1
Chicken,CH_032,36,41.594,285.84,30.91,0.653,0,3.61,27.06,70.75,0
Chicken,CH_032,37,41.477,282.03,29.3,0.693,0,6.55,26.87,69.81,0
Chicken,CH_032,38,41.45,281.7,28.6,0.691,0,5.69,21.78,64.89,0
Chicken,CH_032,39,42.43,339.36,36.45,0.468,4,0.23,22.91,64.66,1
Chicken,CH_032,40,42.451,335.86,36.15,0.406,5,4.86,21.15,61.93,1
Chicken,CH_032,41,42.404,335.59,35.59,0.367,3,1.23,22.43,61.81,1
Chicken,CH_032,42,41.442,280.97,29.68,0.619,0,4.12,20.85,59.18,0
Chicken,CH_032,43,41.44,282.94,29.08,0.643,0,0.99,18.97,60.57,0
Chicken,CH_032,44,42.392,339.42,35.85,0.461,3,0.0,20.24,59.13,1
Chicken,CH_032,45,42.436,341.69,36.58,0.441,3,4.18,24.18,56.11,1
Chicken,CH_032,46,42.343,338.18,37.84,0.492,4,2.32,25.4,46.45,1
Chicken,CH_032,47,42.763,337.55,39.39,0.446,4,4.46,26.25,45.81,1
Chicken,CH_032,48,41.69,283.27,30.41,0.629,0,3.05,26.41,62.86,0
Chicken,CH_032,49,41.488,282.67,28.92,0.627,0,3.66,30.09,62.03,0
Chicken,CH_032,50,41.777,281.08,28.92,0.606,1,4.6,29.18,65.92,0
Chicken,CH_032,51,41.546,285.15,30.6,0.569,0,2.6,29.79,55.5,0
Chicken,CH_032,52,41.702,281.28,30.64,0.614,0,5.81,30.31,62.53,0
Chicken,CH_032,53,41.841,284.21,29.31,0.625,0,3.97,32.5,66.23,0
Chicken,CH_032,54,42.501,342.04,37.38,0.352,4,5.67,33.79,62.95,1
Chicken,CH_032,55,41.732,283.74,28.01,0.585,0,3.66,32.78,68.77,0
Chicken,CH_032,56,42.589,342.94,37.08,0.446,1,3.83,31.95,66.9,1
Chicken,CH_032,57,42.685,340.42,38.11,0.374,2,5.33,30.98,72.5,1
Chicken,CH_032,58,41.485,282.68,28.58,0.652,0,2.31,29.95,74.93,0
Chicken,CH_032,59,42.749,338.17,41.95,0.402,3,4.73,28.98,72.92,1
Chicken,CH_032,60,41.572,284.29,29.16,0.669,0,3.72,28.38,71.42,0
Chicken,CH_032,61,41.541,281.93,29.81,0.656,0,5.73,25.14,65.3,0
Chicken,CH_032,62,41.571,282.85,30.45,0.622,0,2.57,22.92,67.51,0
Chicken,CH_032,63,42.399,337.72,36.22,0.43,2,3.03,22.24,80.24,1
Chicken,CH_032,64,41.414,282.76,28.33,0.726,0,5.22,21.56,65.27,0
Chicken,CH_032,65,41.476,280.62,29.13,0.631,0,6.51,20.23,67.81,0
Chicken,CH_032,66,41.379,283.86,27.87,0.74,0,2.9,21.75,60.92,0
Chicken,CH_032,67,42.697,333.68,37.71,0.44,2,3.59,21.4,65.29,1
Chicken,CH_032,68,41.512,283.61,29.62,0.783,0,7.06,19.56,53.91,0
Chicken,CH_032,69,41.529,282.91,29.98,0.668,0,4.43,22.09,57.88,0
Chicken,CH_032,70,41.459,278.92,28.2,0.673,0,5.29,24.12,42.6,0
Chicken,CH_032,71,42.344,339.21,36.7,0.407,1,4.2,25.87,43.63,1
Chicken,CH_033,0,42.465,340.5,44.12,0.299,4,0.0,27.6,54.28,1
Chicken,CH_033,1,42.438,338.82,40.64,0.347,4,0.0,29.88,54.07,1
Chicken,CH_033,2,42.388,334.14,41.77,0.359,2,0.0,30.57,57.25,1
Chicken,CH_033,3,41.241,280.31,33.03,0.711,1,0.0,30.86,57.31,0
Chicken,CH_033,4,41.531,281.53,33.63,0.707,0,0.0,32.54,74.94,0
Chicken,CH_033,5,41.352,282.95,31.91,0.587,0,0.0,33.27,64.26,0
Chicken,CH_033,6,42.118,333.89,42.71,0.422,3,0.0,32.9,72.22,1
Chicken,CH_033,7,42.042,344.15,41.72,0.345,3,1.91,32.04,69.56,1
Chicken,CH_033,8,42.576,337.88,41.11,0.393,4,0.12,33.87,69.71,1
Chicken,CH_033,9,42.586,331.59,42.77,0.241,7,0.0,30.45,72.89,1
Chicken,CH_033,10,41.282,281.32,35.2,0.569,0,0.0,30.11,77.04,0
Chicken,CH_033,11,41.128,283.6,32.33,0.661,1,0.0,28.15,69.61,0
Chicken,CH_033,12,41.325,278.91,32.21,0.588,0,0.0,27.66,69.4,0
Chicken,CH_033,13,41.351,284.48,33.63,0.643,0,0.0,27.06,68.04,0
Chicken,CH_033,14,41.146,280.39,31.23,0.682,0,0.0,26.3,76.07,0
Chicken,CH_033,15,41.034,283.95,30.98,0.587,0,0.05,22.49,64.99,0
Chicken,CH_033,16,41.04,279.48,33.85,0.719,0,0.0,20.46,65.87,0
Chicken,CH_033,17,41.504,334.41,39.63,0.441,1,0.0,21.35,57.69,1
Chicken,CH_033,18,42.214,334.54,43.8,0.377,3,0.95,19.22,60.92,1
Chicken,CH_033,19,42.655,337.74,39.66,0.455,6,0.0,21.69,60.57,1
Chicken,CH_033,20,42.333,336.65,42.77,0.477,5,0.0,23.51,51.21,1
Chicken,CH_033,21,41.186,286.59,32.39,0.597,0,0.0,22.38,54.68,0
Chicken,CH_033,22,41.408,281.12,33.37,0.68,0,0.0,23.88,58.17,0
Chicken,CH_033,23,41.369,283.86,32.47,0.603,0,0.0,26.04,55.3,0
Chicken,CH_033,24,41.204,282.42,33.85,0.62,0,0.0,25.61,59.96,0
Chicken,CH_033,25,41.516,282.26,33.34,0.654,0,0.0,29.74,64.41,0
Chicken,CH_033,26,42.682,336.86,40.54,0.455,2,0.0,32.6,61.5,1
Chicken,CH_033,27,42.297,335.64,41.28,0.234,4,1.4,29.88,59.82,1
Chicken,CH_033,28,41.47,286.74,32.97,0.694,0,0.0,33.67,61.27,0
Chicken,CH_033,29,41.395,280.49,33.95,0.55,0,0.0,33.22,77.03,0
Chicken,CH_033,30,41.25,282.24,33.3,0.628,0,0.0,33.19,68.11,0
Chicken,CH_033,31,41.33,285.34,35.52,0.63,0,0.0,32.76,67.86,0
Chicken,CH_033,32,42.246,337.41,44.07,0.498,5,0.0,33.51,73.49,1
Chicken,CH_033,33,42.506,339.13,42.27,0.427,5,0.0,31.98,80.73,1
Chicken,CH_033,34,42.651,337.75,37.08,0.3,0,0.0,27.5,75.23,1
Chicken,CH_033,35,42.694,341.98,41.06,0.464,1,0.0,30.24,72.42,1
Chicken,CH_033,36,41.32,280.47,32.8,0.598,0,1.69,26.74,81.16,0
Chicken,CH_033,37,41.167,278.97,33.59,0.64,0,3.14,24.39,68.29,0
Chicken,CH_033,38,42.622,340.37,42.24,0.474,3,0.0,26.82,67.79,1
Chicken,CH_033,39,41.962,335.95,39.35,0.403,3,0.0,23.2,67.53,1
Chicken,CH_033,40,42.446,335.36,40.57,0.424,2,0.0,20.55,62.55,1
Chicken,CH_033,41,41.215,280.5,31.03,0.632,0,1.43,21.09,67.19,0
Chicken,CH_033,42,41.349,282.47,31.0,0.634,0,0.0,21.09,68.5,0
Chicken,CH_033,43,41.111,283.09,31.37,0.685,1,0.0,21.82,62.72,0
Chicken,CH_033,44,41.244,281.45,32.38,0.681,0,0.0,22.62,52.49,0
Chicken,CH_033,45,42.214,337.74,41.71,0.427,1,0.0,22.54,47.12,1
Chicken,CH_033,46,42.122,338.8,43.13,0.42,1,0.0,22.99,57.22,1
Chicken,CH_033,47,42.077,330.02,43.78,0.483,6,0.0,26.51,57.32,1
Chicken,CH_033,48,41.129,280.14,33.32,0.59,3,0.1,28.36,61.49,0
Chicken,CH_033,49,41.357,281.96,33.31,0.652,0,0.0,27.97,57.74,0
Chicken,CH_033,50,41.208,282.66,33.96,0.705,1,0.17,31.29,64.54,0
Chicken,CH_033,51,41.92,339.88,42.97,0.389,4,0.0,30.89,65.04,1
Chicken,CH_033,52,42.185,340.84,40.82,0.311,1,2.25,31.67,63.45,1
Chicken,CH_033,53,41.515,282.09,34.98,0.63,0,0.0,31.26,62.12,0
Chicken,CH_033,54,41.351,283.92,33.0,0.637,0,0.0,32.83,67.32,0
Chicken,CH_033,55,41.417,281.53,33.51,0.516,0,0.0,32.48,75.3,0
Chicken,CH_033,56,42.485,334.54,40.47,0.463,6,0.0,30.95,76.25,1
Chicken,CH_033,57,42.233,339.57,42.49,0.537,1,0.42,30.98,78.94,1
Chicken,CH_033,58,41.398,285.49,34.63,0.698,0,1.17,31.43,63.88,0
Chicken,CH_033,59,41.399,280.74,31.31,0.584,0,0.0,28.3,74.48,0
Chicken,CH_033,60,42.178,344.72,42.33,0.487,6,0.0,28.21,72.19,1
Chicken,CH_033,61,42.609,333.84,42.07,0.324,2,0.0,26.21,76.79,1
Chicken,CH_033,62,42.374,340.72,38.95,0.435,4,0.0,24.96,71.26,1
Chicken,CH_033,63,41.324,281.99,32.51,0.571,0,0.0,23.55,68.52,0
Chicken,CH_033,64,41.191,279.8,32.68,0.62,0,0.0,21.1,77.09,0
Chicken,CH_033,65,41.184,275.82,32.1,0.549,0,0.88,21.45,56.21,0
Chicken,CH_033,66,42.268,340.8,44.11,0.421,1,0.0,22.25,57.4,1
Chicken,CH_033,67,42.223,340.97,41.58,0.386,4,0.0,20.83,52.66,1
Chicken,CH_033,68,42.014,336.65,43.75,0.262,4,0.0,21.44,60.53,1
Chicken,CH_033,69,41.268,279.43,34.04,0.628,0,0.0,21.54,44.53,0
Chicken,CH_033,70,41.213,283.53,33.56,0.63,0,1.15,23.5,53.21,0
Chicken,CH_033,71,41.249,285.0,32.36,0.656,0,0.0,25.54,55.44,0
Chicken,CH_034,0,41.185,289.06,30.11,0.66,0,0.0,27.97,56.41,0
Chicken,CH_034,1,40.946,282.66,30.97,0.619,1,0.0,27.42,58.89,0
Chicken,CH_034,2,41.178,286.57,30.32,0.63,0,0.44,29.94,66.16,0
Chicken,CH_034,3,41.377,283.68,32.03,0.592,0,0.0,32.06,57.6,0
Chicken,CH_034,4,41.432,290.13,31.78,0.607,0,0.0,32.69,58.65,0
Chicken,CH_034,5,42.203,341.18,39.28,0.45,4,0.66,34.04,60.97,1
Chicken,CH_034,6,42.368,345.66,40.09,0.335,4,1.7,33.54,64.24,1
Chicken,CH_034,7,41.122,290.26,30.67,0.686,0,0.0,33.05,68.04,0
Chicken,CH_034,8,41.527,287.4,33.19,0.658,0,0.0,31.14,70.15,0
Chicken,CH_034,9,41.218,286.38,31.17,0.666,0,0.0,32.31,70.24,0
Chicken,CH_034,10,41.083,288.59,30.99,0.562,0,0.99,30.09,77.55,0
Chicken,CH_034,11,41.012,284.42,30.31,0.591,0,0.0,26.76,70.02,0
Chicken,CH_034,12,41.192,286.53,31.5,0.642,0,0.0,26.84,66.0,0
Chicken,CH_034,13,41.976,346.06,42.37,0.308,4,0.0,25.91,83.04,1
Chicken,CH_034,14,41.99,345.86,38.48,0.423,2,0.0,24.06,69.17,1
Chicken,CH_034,15,42.016,342.34,35.95,0.333,4,0.0,22.82,67.43,1
Chicken,CH_034,16,42.39,347.26,40.71,0.409,6,0.26,20.35,69.53,1
Chicken,CH_034,17,41.185,283.53,31.14,0.591,0,0.0,22.61,64.74,0
Chicken,CH_034,18,41.15,283.71,31.54,0.568,0,0.0,20.83,52.83,0
Chicken,CH_034,19,41.287,283.03,29.3,0.575,0,0.0,20.31,55.73,0
Chicken,CH_034,20,41.168,287.28,29.68,0.556,0,0.42,22.44,55.61,0
Chicken,CH_034,21,40.96,286.18,31.61,0.602,0,0.0,21.36,53.08,0
Chicken,CH_034,22,41.227,284.98,30.87,0.66,1,0.0,24.43,53.58,0
Chicken,CH_034,23,41.004,283.63,29.41,0.589,1,0.0,24.14,49.3,0
Chicken,CH_034,24,41.067,283.67,31.14,0.698,0,0.17,26.02,55.66,0
Chicken,CH_034,25,41.332,284.72,30.1,0.609,0,0.0,28.7,58.91,0
Chicken,CH_034,26,42.235,344.76,39.62,0.407,7,0.36,31.03,56.48,1
Chicken,CH_034,27,42.282,341.02,38.88,0.298,3,0.0,32.27,76.27,1
Chicken,CH_034,28,42.447,339.98,41.06,0.492,2,0.0,32.63,65.69,1
Chicken,CH_034,29,42.122,344.77,41.9,0.372,4,0.0,31.12,80.5,1
Chicken,CH_034,30,42.394,334.38,42.17,0.353,4,0.0,32.67,69.77,1
Chicken,CH_034,31,42.531,342.15,44.38,0.442,5,0.0,31.25,72.85,1
Chicken,CH_034,32,41.364,284.51,32.57,0.643,0,0.9,33.6,70.75,0
Chicken,CH_034,33,41.455,285.01,31.28,0.697,0,0.0,31.73,79.29,0
Chicken,CH_034,34,41.482,285.41,33.26,0.569,0,1.89,32.37,80.93,0
Chicken,CH_034,35,41.165,285.78,31.17,0.608,0,0.6,29.38,70.97,0
Chicken,CH_034,36,41.083,284.44,30.54,0.64,0,0.0,25.86,78.08,0
Chicken,CH_034,37,41.092,286.83,32.76,0.654,0,0.0,25.92,63.46,0
Chicken,CH_034,38,41.303,284.94,31.08,0.593,0,0.98,22.66,77.58,0
Chicken,CH_034,39,41.992,339.72,38.32,0.219,2,0.0,22.71,71.56,1
Chicken,CH_034,40,42.074,344.14,37.05,0.412,2,1.3,22.93,60.49,1
Chicken,CH_034,41,40.913,283.07,29.56,0.664,0,0.0,19.79,62.73,0
Chicken,CH_034,42,41.378,285.41,32.32,0.676,0,0.0,22.87,56.42,0
Chicken,CH_034,43,42.224,332.99,38.65,0.315,3,0.0,22.24,61.31,1
Chicken,CH_034,44,41.801,335.7,40.74,0.441,5,0.0,19.0,56.48,1
Chicken,CH_034,45,42.225,338.41,40.67,0.335,5,0.0,21.8,51.86,1
Chicken,CH_034,46,42.041,344.59,39.01,0.51,2,0.0,23.21,56.19,1
Chicken,CH_034,47,42.144,339.69,40.07,0.437,2,0.0,26.76,50.39,1
Chicken,CH_034,48,41.137,283.42,33.29,0.495,0,0.17,28.32,53.2,0
Chicken,CH_034,49,41.077,287.38,31.38,0.604,0,0.0,26.94,59.08,0
Chicken,CH_034,50,41.047,286.65,31.34,0.585,0,0.0,28.61,68.96,0
Chicken,CH_034,51,41.338,286.1,30.09,0.598,0,1.45,29.7,58.65,0
Chicken,CH_034,52,41.405,280.35,32.55,0.567,0,0.0,31.68,62.37,0
Chicken,CH_034,53,41.325,284.23,31.94,0.64,2,0.0,31.95,63.43,0
Chicken,CH_034,54,41.236,286.57,33.22,0.616,0,0.0,33.38,71.43,0
Chicken,CH_034,55,41.137,284.84,31.08,0.652,1,0.0,32.87,69.13,0
Chicken,CH_034,56,41.313,287.03,30.85,0.693,0,4.85,32.0,66.35,0
Chicken,CH_034,57,41.151,285.15,31.45,0.644,1,0.0,28.83,71.48,0
Chicken,CH_034,58,41.341,283.75,29.97,0.635,0,0.0,29.81,81.55,0
Chicken,CH_034,59,41.242,281.91,30.99,0.664,0,1.71,28.99,71.85,0
Chicken,CH_034,60,42.116,337.64,38.12,0.44,2,0.0,26.37,88.24,1
Chicken,CH_034,61,41.231,284.67,30.42,0.616,1,0.0,25.36,63.25,0
Chicken,CH_034,62,41.004,287.73,29.66,0.616,1,0.0,21.98,74.69,0
Chicken,CH_034,63,41.889,337.47,39.57,0.297,5,0.0,23.78,66.13,1
Chicken,CH_034,64,41.18,285.17,30.98,0.565,0,0.0,22.22,65.63,0
Chicken,CH_034,65,40.818,282.64,30.71,0.685,0,0.59,22.91,57.96,0
Chicken,CH_034,66,41.143,281.22,30.39,0.625,0,0.0,20.6,57.09,0
Chicken,CH_034,67,42.14,332.83,36.62,0.445,6,5.6,20.93,60.39,1
